Amostra_ID,Rotulo_Real,Rotulo_Previsto,Prob_Classe_0,Prob_Classe_1,Prob_Classe_2,Prob_Classe_3,Prob_Classe_4,Prob_Classe_5,Prob_Classe_6,Prob_Classe_7,Prob_Classe_8,Prob_Classe_9
7264,5,5,1.6014503e-14,3.99305e-16,1.6170288e-16,1.4594394e-10,4.41744e-17,1.0,1.5417737e-12,3.42501e-14,2.324918e-12,3.2849069e-12
7265,8,8,3.0526012e-10,7.4696e-11,6.190043e-09,3.634714e-09,1.013372e-14,8.723566e-13,3.0755807e-14,8.707591e-13,1.0,1.8756656e-11
7266,2,2,1.7764375e-11,3.8961147e-11,1.0,4.7348765e-09,2.7291906e-12,2.0861061e-13,9.132663e-14,5.5374507e-08,4.965568e-11,1.4071154e-14
7267,7,7,7.519181e-09,6.803754e-08,1.0119129e-08,6.62742e-09,4.6269318e-07,9.862172e-10,9.2261937e-10,0.9999943,4.9056237e-10,5.0698286e-06
7268,7,7,1.5530706e-05,0.028923454,1.0873799e-06,4.9438876e-07,0.16090164,1.2052906e-05,1.0384192e-05,0.80868053,0.00011538101,0.0013393734
7269,0,0,0.99999976,2.6620536e-10,1.9355156e-07,1.6646374e-11,5.189431e-10,2.9775835e-11,7.8191525e-10,5.779553e-10,3.3998293e-09,2.993715e-08
7270,1,1,1.0361358e-10,0.9999999,2.036743e-10,8.3553563e-13,1.6891168e-08,1.1625976e-09,4.58319e-09,7.0573267e-09,6.027044e-08,8.793838e-11
7271,2,2,1.4527313e-09,1.231376e-08,0.9999969,1.1608929e-08,4.3402115e-11,1.3320145e-11,1.2309908e-12,3.087742e-06,4.1979586e-10,1.0451997e-10
7272,3,3,1.7973535e-13,1.0863318e-11,2.4883368e-11,0.99999523,1.8970795e-14,1.92235e-07,1.118938e-15,1.4565771e-13,4.8798956e-08,4.4745816e-06
7273,4,4,1.5795441e-11,5.259985e-10,3.139921e-11,5.9655304e-14,1.0,1.9486464e-08,1.417974e-09,5.974686e-10,2.6047248e-11,1.0449867e-08
7274,5,5,8.899818e-16,2.096597e-13,2.3870358e-15,5.1032895e-10,3.607917e-15,1.0,3.4699106e-12,3.3306593e-16,9.696175e-09,1.02973985e-08
7275,6,6,8.914447e-12,4.391974e-14,1.2742562e-12,7.513781e-15,1.3400369e-09,5.6520927e-10,1.0,7.002619e-17,4.329408e-12,3.2955876e-16
7276,7,7,1.2021814e-09,2.3001366e-08,1.4060883e-08,7.980034e-09,1.0531798e-08,1.943802e-10,9.36579e-11,0.99999917,8.115981e-11,8.664097e-07
7277,8,8,8.871974e-08,4.5791666e-07,1.0492073e-07,1.0348655e-07,3.6794617e-08,2.474243e-09,3.343291e-10,8.5368546e-10,0.9999981,1.1303949e-06
7278,9,9,9.438014e-07,2.1414517e-06,3.326478e-07,7.952881e-07,0.0004001701,2.3920122e-06,4.9540915e-08,9.084871e-06,8.366745e-05,0.9995004
7279,0,0,0.9999994,2.5304112e-12,6.1888056e-07,2.0533183e-11,4.027291e-12,1.2994366e-13,1.8950082e-10,4.99805e-12,1.4441975e-10,1.5073588e-09
7280,1,1,1.8928482e-10,0.9999995,3.836415e-09,1.6744425e-10,2.4995572e-07,1.8004537e-08,1.46135655e-08,2.379603e-07,5.3520314e-08,3.878108e-09
7281,2,2,1.0920453e-12,3.8161154e-12,1.0,9.095576e-12,5.996657e-12,2.2683707e-14,7.8768654e-16,1.9165471e-09,7.0569906e-13,1.1523907e-14
7282,3,3,5.253094e-15,1.0596243e-12,2.5988603e-10,1.0,2.4356126e-14,3.1951977e-09,4.9248345e-17,6.433013e-14,1.1801133e-09,3.782102e-08
7283,4,4,1.6351356e-08,3.1779427e-07,1.0314181e-05,1.464995e-10,0.9999714,1.7069684e-05,9.4660027e-07,2.3432467e-08,4.5021173e-10,8.734989e-09
7284,5,5,2.1073533e-17,3.7676457e-15,4.8529735e-19,5.0289013e-12,6.2382865e-19,1.0,1.6957844e-14,8.121596e-18,8.570536e-12,6.7392147e-12
7285,6,6,2.3930719e-11,4.226055e-15,7.2296665e-12,3.3026638e-14,4.088987e-10,2.8446304e-11,1.0,1.8962338e-15,1.857568e-12,1.8659017e-16
7286,7,7,8.208056e-11,1.0975995e-09,9.617632e-10,8.665289e-10,2.323369e-10,5.817297e-11,1.1282847e-12,1.0,1.5484987e-12,9.504174e-09
7287,8,8,3.317427e-08,5.67363e-09,3.8868706e-08,3.9930854e-09,2.116489e-09,1.5136637e-08,3.5760944e-10,3.371374e-11,0.99999964,1.812535e-07
7288,9,9,1.5724011e-07,7.0199263e-07,8.264931e-08,1.340411e-06,0.00085750164,6.1092323e-06,1.6548212e-09,8.708142e-07,3.360214e-06,0.99912983
7289,0,0,1.0,1.0385269e-12,5.7755816e-08,8.359905e-12,1.3460811e-11,3.4596305e-14,3.052619e-10,1.3413135e-12,7.181869e-11,3.4219105e-09
7290,1,1,2.6110416e-11,0.9999999,1.435851e-10,9.0912163e-13,6.274107e-08,2.205506e-10,1.8585664e-09,1.1144127e-08,1.005136e-08,1.9028605e-11
7291,2,2,3.7185433e-07,5.8212452e-05,0.999411,0.00023655569,9.352114e-06,4.5278957e-05,2.147526e-08,0.00021636162,2.1364922e-05,1.5358761e-06
7292,3,3,7.3773356e-16,5.695208e-13,6.601509e-12,1.0,5.8562466e-16,1.9336395e-09,4.604338e-18,1.02160874e-13,2.4324964e-11,1.466095e-08
7293,4,4,1.8225617e-10,3.1930343e-09,1.658769e-09,2.7846527e-13,0.99999976,1.9950195e-07,5.094256e-09,1.6219084e-09,1.5938015e-10,2.3329312e-08
7294,5,5,1.4425228e-16,2.0662705e-13,5.7858974e-17,1.1627108e-09,3.7817263e-16,1.0,1.9320257e-12,2.0184128e-17,3.6143388e-10,2.7114846e-10
7295,6,6,1.969978e-11,1.3945396e-13,3.6887928e-12,1.846952e-15,6.813896e-08,6.510342e-11,0.9999999,9.17687e-15,1.5798504e-12,1.941083e-15
7296,7,7,5.281428e-10,9.52112e-09,7.9960385e-09,1.3509854e-08,1.8360622e-09,6.9391953e-10,1.809316e-11,0.9999999,2.4395772e-11,6.344578e-08
7297,8,8,1.382757e-06,2.4373966e-07,6.537776e-07,4.3241826e-07,4.773426e-08,6.631599e-07,4.6802967e-08,4.1865795e-09,0.9999943,2.2467532e-06
7298,9,9,5.5370474e-08,1.7561845e-07,1.7247194e-08,9.662614e-08,0.00015399542,3.641086e-07,9.457762e-10,2.0934496e-07,1.8797436e-06,0.99984324
7299,1,1,1.9739009e-11,0.9999999,1.0759486e-10,3.0814186e-13,8.8987164e-08,6.673305e-11,6.892526e-10,1.3462114e-08,6.169026e-09,6.5107373e-12
7300,7,7,3.1949224e-08,1.0222308e-07,3.9424515e-07,2.1931155e-06,2.4312863e-09,9.498481e-08,1.07239106e-10,0.99999535,1.081778e-09,1.8163178e-06
7301,4,4,1.5530872e-11,5.101741e-10,1.7819841e-09,1.128256e-13,0.9999999,6.1910015e-08,2.2293323e-08,4.8886234e-10,1.1633506e-11,8.7729185e-10
7302,8,8,1.690692e-09,9.725105e-09,1.912399e-09,1.1097541e-09,1.0284869e-09,3.4876563e-10,1.0786378e-11,5.2059823e-12,0.9999999,8.423721e-08
7303,1,1,2.2054211e-11,1.0,7.128688e-10,7.566603e-12,5.8064092e-08,7.7527434e-10,2.3171653e-09,3.5789654e-08,1.5053349e-08,8.611522e-11
7304,5,5,5.041894e-16,1.380898e-12,4.4828672e-15,3.441996e-07,3.5256007e-16,0.99999964,3.1137053e-13,4.7522386e-16,4.8378096e-10,9.543821e-10
7305,6,6,4.705726e-12,8.26144e-15,1.096608e-12,1.4860555e-16,5.0443854e-09,8.827799e-12,1.0,2.76658e-16,3.5902718e-13,3.0293045e-16
7306,5,5,1.34368625e-17,8.8692185e-15,8.4853924e-18,6.8623e-11,3.6859985e-17,1.0,1.7515708e-14,1.6446743e-17,7.7562e-11,1.1973053e-10
7307,7,7,4.0047596e-09,1.6059232e-07,4.7273666e-08,8.849167e-08,1.6328617e-08,4.4309885e-09,1.4611704e-10,0.9999989,4.0577267e-10,7.7398187e-07
7308,2,2,1.08405675e-17,1.0033353e-16,1.0,6.807913e-14,1.0973998e-18,2.419326e-20,1.0449568e-23,1.9322292e-11,1.9445274e-17,4.086609e-21
7309,8,8,1.273002e-05,7.083702e-08,0.00020287676,4.982161e-07,9.4655796e-08,9.436557e-08,7.0848905e-08,1.3742626e-08,0.99977946,4.002093e-06
7310,6,6,3.5359584e-13,2.6428905e-17,5.54461e-14,1.6293436e-17,2.9384536e-10,5.1621847e-14,1.0,6.5962365e-19,3.1052265e-16,8.727758e-21
7311,3,3,1.2053425e-15,2.462582e-12,1.5034891e-09,1.0,1.1182905e-15,2.64539e-11,4.5913235e-18,1.0802247e-12,7.8420916e-11,1.4642666e-09
7312,3,3,1.1927116e-19,8.6750734e-15,5.4976402e-15,1.0,9.777869e-21,1.7860035e-12,4.1292642e-21,3.797891e-15,5.2299826e-14,2.1818535e-14
7313,8,8,2.0122828e-08,4.998755e-09,3.7422243e-09,5.938842e-09,6.3566347e-10,2.254488e-08,2.7422233e-09,5.541231e-12,0.99999976,1.4000165e-07
7314,6,6,6.955236e-12,1.3050821e-15,4.4378248e-14,4.4490816e-17,1.0080486e-08,7.225293e-13,1.0,6.853362e-16,6.826702e-14,6.622464e-17
7315,5,5,2.5892217e-14,4.785419e-13,1.5898454e-14,8.570946e-08,1.1120586e-14,0.9999999,1.5722092e-12,8.899211e-15,8.272829e-10,2.3350148e-08
7316,4,4,2.8337606e-12,7.563432e-11,2.3508478e-12,1.4632795e-15,1.0,1.1067125e-09,2.9685238e-10,4.9032174e-11,1.2870832e-11,6.464437e-11
7317,0,0,0.9999423,9.390146e-09,6.9769044e-06,4.2120657e-08,1.8296171e-07,1.1479819e-08,4.9615668e-05,3.3027543e-08,5.450509e-07,2.5943461e-07
7318,9,9,8.322648e-11,1.6163328e-11,8.510151e-12,2.3628774e-08,9.668681e-08,1.4633877e-08,2.2484706e-13,4.0611606e-10,2.8857945e-09,0.9999999
7319,1,1,3.4117516e-08,0.9999883,2.4184542e-08,2.9256908e-10,1.0691078e-06,2.8980406e-08,3.385151e-07,2.7269124e-07,1.0070756e-05,1.492093e-09
7320,7,7,7.7970724e-10,7.114015e-08,6.7952595e-09,7.127353e-08,1.1142864e-07,1.1705154e-08,3.7571495e-11,0.9999738,1.1795956e-10,2.5939582e-05
7321,2,2,8.4148525e-13,1.2347819e-10,1.0,8.0201644e-11,9.293028e-13,3.360129e-14,1.33463864e-14,5.2622062e-09,1.7927484e-11,7.264987e-15
7322,9,9,2.0764701e-10,6.196437e-11,2.5246957e-11,9.507131e-08,1.647294e-07,5.1788952e-08,9.771344e-13,6.5797066e-09,9.52193e-10,0.99999964
7323,1,1,4.108772e-11,0.9999999,6.1682703e-10,4.4213452e-12,1.0175395e-07,1.5561873e-09,2.5661941e-09,5.566497e-08,1.3151091e-08,4.197955e-10
7324,5,5,4.1991375e-15,1.2000881e-13,2.1355985e-15,1.2754677e-07,5.944499e-16,0.9999999,6.682682e-14,2.0588368e-15,4.9451804e-11,7.0020323e-09
7325,1,1,4.198013e-07,0.9999683,2.809099e-07,1.358046e-10,1.0133734e-05,6.338874e-08,4.664179e-06,9.1821676e-07,1.5170898e-05,6.1216393e-10
7326,3,3,5.3241775e-19,1.5298906e-14,4.7141316e-13,1.0,1.4323218e-19,6.665878e-14,5.736259e-22,1.7107655e-16,3.583203e-14,3.3159114e-11
7327,2,2,2.5216822e-16,3.8599996e-13,1.0,1.5228846e-12,1.2902317e-15,2.6853806e-17,1.5250708e-19,2.177884e-09,2.5815428e-15,1.06898585e-17
7328,2,2,9.451337e-12,2.7735694e-09,0.9999999,7.4102585e-10,7.956976e-11,3.996715e-12,9.0877837e-13,8.8837076e-08,4.454739e-12,5.0320428e-14
7329,3,3,4.701648e-14,7.78443e-12,2.1942696e-10,1.0,8.134848e-15,4.655525e-09,6.2014474e-16,7.3276194e-13,6.5152905e-10,9.302799e-09
7330,0,0,0.9999914,6.127645e-10,8.454483e-06,1.1486574e-09,8.385365e-09,7.385218e-11,1.06313834e-07,5.5615307e-10,5.5636907e-08,4.5257856e-08
7331,6,6,1.6963594e-11,1.4447353e-14,3.0028196e-12,4.5655896e-14,3.58969e-09,1.4218812e-10,1.0,3.114147e-16,9.773061e-13,6.4067746e-17
7332,4,4,5.0462784e-10,7.138474e-09,2.2878804e-10,1.2021253e-12,0.9999999,1.5182695e-07,1.0337838e-08,2.899693e-09,2.1553445e-10,5.6059307e-08
7333,3,3,2.0972378e-05,6.8723166e-05,0.00018590025,0.9429659,1.0761343e-05,0.0010229307,9.603918e-07,2.0006592e-06,0.0036221265,0.05209959
7334,7,7,9.190723e-09,3.9085894e-08,9.9836946e-08,2.4242658e-08,3.134918e-08,2.5902955e-10,2.4765848e-10,0.99999857,4.007446e-10,1.1333477e-06
7335,6,6,2.0201725e-10,7.873749e-14,6.7899597e-12,3.799668e-14,1.2958941e-08,2.284108e-11,1.0,1.8714283e-14,2.4671799e-12,4.228391e-16
7336,9,9,8.750511e-13,4.9201496e-13,8.4056113e-13,6.526276e-09,5.228831e-08,9.161997e-09,8.256777e-15,3.5292907e-11,7.874747e-12,0.9999999
7337,0,0,0.9883801,8.503836e-06,0.0067920447,0.00038305583,2.9908906e-05,2.8147182e-05,0.002695119,3.998864e-06,0.0014421243,0.00023698427
7338,4,4,0.00016404135,3.675421e-05,6.0186712e-06,1.8371557e-07,0.9991879,0.00013356641,0.00029659297,6.456568e-06,9.566463e-06,0.00015896188
7339,8,8,1.06935666e-07,2.6337713e-07,2.6429603e-07,1.8797396e-06,1.9247109e-08,1.30797035e-08,3.5655763e-09,1.7432403e-09,0.99999464,2.8707252e-06
7340,1,1,9.438013e-10,0.99999964,3.9268075e-10,1.0778471e-12,7.8408895e-08,1.537309e-09,8.652722e-09,2.146448e-08,2.8956384e-07,2.3030283e-10
7341,4,4,9.502452e-13,2.7666203e-10,5.445559e-13,3.225256e-16,1.0,1.1761742e-09,6.5615585e-10,8.2276484e-11,1.6325028e-11,2.3113904e-10
7342,0,0,0.9999989,1.787002e-10,1.0322725e-06,5.3824854e-11,3.2214031e-09,1.7544204e-11,1.8410998e-09,1.8384846e-10,9.2154595e-09,2.1142693e-08
7343,6,6,8.0573227e-13,9.384639e-16,1.4613564e-13,9.639416e-17,1.4661278e-09,2.5878397e-10,1.0,8.517958e-17,1.6312127e-13,6.037349e-17
7344,1,1,2.0566784e-09,0.9999988,2.138912e-10,3.7922755e-12,9.309436e-07,8.107628e-10,1.4948583e-08,5.798224e-08,2.615932e-07,1.2937573e-10
7345,2,2,9.040539e-08,1.2667247e-06,0.9999635,3.1961251e-06,9.018662e-09,1.5958344e-09,4.7485116e-10,3.1721163e-05,2.6615166e-07,1.4460793e-08
7346,6,6,1.7627509e-11,1.2336359e-13,3.0174834e-12,1.2477907e-15,1.6637767e-08,7.975236e-12,1.0,1.7250724e-15,1.03124865e-13,1.270833e-17
7347,9,9,5.3249424e-14,4.6575377e-14,6.631145e-14,2.9803455e-11,3.209804e-08,2.3368784e-11,2.5592067e-15,1.8451884e-11,6.779649e-11,1.0
7348,2,2,5.1083654e-13,5.2298808e-11,1.0,4.1597985e-11,1.6678958e-14,1.5741934e-15,1.4961925e-15,4.420225e-08,1.5448144e-12,2.0353789e-15
7349,2,2,1.2514366e-07,9.1863185e-06,0.9999572,7.427504e-06,1.6663613e-07,1.1930172e-07,1.443943e-07,1.7802045e-05,8.022955e-06,1.5761325e-08
7350,3,3,2.0737126e-11,1.6396987e-09,3.1359821e-09,0.99990344,8.498122e-12,2.273925e-07,1.1990413e-13,3.7671982e-10,1.5585609e-07,9.619241e-05
7351,5,5,3.5298427e-15,4.3308017e-13,1.4170207e-15,4.002573e-09,7.877019e-15,1.0,3.324053e-12,1.4787162e-15,1.002927e-10,1.5726076e-09
7352,5,5,6.045092e-13,7.0031836e-12,1.8173973e-13,1.6641733e-08,7.639643e-13,0.9999999,9.63314e-11,9.4016314e-14,4.8744924e-09,9.9052194e-08
7353,1,1,5.317888e-10,0.99999976,4.619979e-10,3.221866e-13,1.1303745e-07,4.8273278e-11,7.9969636e-10,7.733339e-09,6.952529e-08,1.5104631e-11
7354,0,0,0.724214,6.4514235e-05,0.00027161237,0.0017316418,0.00013648237,0.00012201704,0.2733558,1.5826306e-05,8.5886306e-05,2.2679035e-06
7355,7,7,6.046638e-13,3.8071843e-10,1.00522514e-10,8.25631e-10,8.575659e-11,5.2736023e-12,1.951018e-13,1.0,1.2239095e-13,1.8170372e-09
7356,7,7,6.5152796e-07,8.2836084e-07,6.845484e-06,3.700309e-07,4.0446153e-07,3.2802556e-09,1.1659722e-08,0.9999796,5.5495928e-08,1.1342956e-05
7357,9,9,2.41249e-09,1.7804888e-08,6.2177236e-10,9.613283e-09,4.5022538e-05,3.8458378e-08,1.2822678e-10,8.9355154e-08,1.3840079e-06,0.9999534
7358,6,6,7.8680785e-13,3.0104335e-17,2.6336958e-14,8.643094e-16,5.5651834e-11,8.996402e-12,1.0,2.5392867e-18,1.4349175e-14,2.367905e-18
7359,2,2,7.510509e-11,1.221139e-08,0.99999714,1.1344597e-08,2.1067359e-10,9.156769e-12,2.0879392e-13,2.85071e-06,7.066274e-10,2.9620438e-11
7360,9,9,6.2625187e-13,9.733177e-13,2.32077e-13,3.2981462e-09,1.0951137e-08,1.716724e-09,6.2669685e-15,2.7391214e-11,2.3658955e-11,1.0
7361,4,4,1.2685321e-10,3.5594527e-09,3.00825e-11,2.1770398e-14,1.0,6.3953616e-09,1.1346204e-09,1.4823919e-09,9.646659e-10,8.477908e-09
7362,7,7,6.9729686e-12,1.0941361e-09,1.155741e-10,4.835948e-10,6.085117e-10,1.1390644e-11,1.2263637e-12,1.0,4.272141e-13,2.0987148e-08
7363,0,0,0.9999981,1.1107198e-09,4.839092e-07,5.397401e-10,8.5073935e-08,1.0563301e-10,1.3583561e-06,1.8281396e-10,5.608595e-08,1.1255101e-08
7364,2,2,1.3477463e-14,1.1372343e-11,1.0,2.8730215e-12,1.0129826e-12,3.5604196e-15,7.750813e-16,2.0414035e-09,1.0788198e-13,1.5088874e-16
7365,3,3,5.6711536e-17,1.5383301e-13,7.0024997e-13,1.0,7.758673e-18,4.7603352e-11,2.103096e-18,1.8062629e-13,2.2438933e-11,1.2676468e-10
7366,4,4,2.1673005e-13,1.4724887e-10,3.885528e-13,4.9710045e-16,1.0,5.5023963e-10,2.7513632e-11,3.607372e-12,2.9072994e-11,3.161308e-11
7367,0,0,0.9999571,1.6977266e-08,4.110274e-05,1.2072462e-08,2.4951703e-08,9.241101e-10,1.5120427e-06,1.41377114e-08,2.913673e-07,3.749511e-08
7368,0,0,0.99994755,6.5894987e-09,5.187095e-05,1.2637096e-08,1.4887609e-08,4.934532e-10,3.4176156e-07,5.1828715e-09,2.2019013e-07,5.8956594e-08
7369,8,8,5.451647e-08,1.6236845e-08,3.9911185e-07,8.539704e-08,3.861719e-09,1.7882446e-08,1.5171398e-08,8.10682e-11,0.9999989,4.912325e-07
7370,8,8,0.0024584124,0.0012898714,0.00080992177,0.0015861097,0.00013981659,0.0011809369,0.00028431872,0.00010227259,0.9913272,0.00082114025
7371,8,8,9.575607e-06,1.6456547e-06,4.4714016e-05,2.1207794e-05,4.9706955e-07,2.2656861e-06,1.5040021e-06,1.1083307e-07,0.99989605,2.241043e-05
7372,5,5,6.792982e-14,1.4772129e-12,2.5817908e-13,1.789658e-07,9.9812524e-15,0.99999976,3.1526348e-12,7.774107e-14,2.253309e-09,5.2236144e-09
7373,1,1,2.3293647e-07,0.9999809,1.549947e-08,1.8309347e-10,6.014746e-06,1.3025774e-08,4.070968e-08,4.2852113e-07,1.240403e-05,1.5114686e-08
7374,3,3,3.1217546e-19,1.3121206e-15,2.2584918e-15,1.0,4.705797e-20,8.51819e-12,7.440225e-22,9.5195565e-17,9.15483e-14,1.0658584e-10
7375,7,7,2.3942235e-08,3.036752e-07,2.3934373e-07,3.3348652e-08,6.4794364e-07,4.908446e-10,7.946175e-10,0.99999714,2.8096994e-09,1.6347038e-06
7376,4,4,2.8266146e-11,3.5765918e-11,9.776683e-12,9.346625e-16,1.0,5.163468e-09,6.1129226e-09,2.4807036e-12,6.38698e-11,2.0583034e-11
7377,9,9,7.300154e-06,0.00040610594,1.2210519e-07,1.9893936e-07,0.01228264,6.6354905e-06,4.6839876e-08,0.00034362238,0.00014579255,0.9868075
7378,8,8,2.253137e-07,4.4802377e-08,3.6657784e-07,1.3311668e-06,3.840893e-09,1.2910094e-07,1.8131573e-09,1.2385099e-09,0.9999968,1.0468148e-06
7379,8,8,1.0498945e-06,1.2342311e-06,5.6273444e-07,9.724344e-06,1.976965e-07,6.9661114e-06,4.0857e-07,9.060666e-09,0.9999734,6.4286182e-06
7380,9,9,4.8175774e-10,1.1214527e-08,1.4867166e-10,2.8801945e-09,0.00092902663,8.176669e-08,2.9985797e-10,2.4995956e-08,1.6423074e-08,0.99907076
7381,0,0,0.99994206,5.262865e-07,2.654026e-05,4.5386085e-07,1.0127329e-06,2.1120383e-07,2.0401517e-06,3.233254e-07,4.9745213e-06,2.180298e-05
7382,9,9,1.0582825e-07,1.5118394e-07,1.7766716e-08,3.1409056e-07,0.00016191104,1.7561335e-06,1.5151201e-09,1.6362379e-06,1.3259278e-06,0.99983275
7383,8,8,8.1779594e-10,2.1485635e-10,2.6775798e-10,4.3236514e-10,1.8465234e-10,4.291521e-09,1.8793285e-11,5.711674e-14,0.99999976,2.1388641e-07
7384,9,9,8.836424e-05,0.005034538,2.3859107e-05,4.5323177e-06,0.10416566,0.0002904337,2.1652524e-05,0.00016219426,0.12234185,0.7678669
7385,0,0,0.9999999,2.8656053e-12,1.189512e-07,8.9813304e-12,6.2111226e-11,1.8932756e-13,3.535783e-09,3.588048e-12,1.6104865e-10,6.384181e-10
7386,2,2,1.6457121e-09,2.0593427e-07,0.99999547,1.3872865e-08,4.8025983e-09,1.8814375e-10,1.897308e-10,4.3328173e-06,8.817187e-09,5.02039e-11
7387,6,6,8.139691e-11,2.415422e-15,5.8431905e-13,1.1751502e-15,5.839815e-09,1.1495993e-12,1.0,8.477992e-16,9.0328786e-14,1.9077326e-16
7388,5,5,1.0835177e-14,4.5035325e-12,1.9999766e-14,3.2680143e-06,1.2788502e-14,0.9999968,4.761087e-13,9.974941e-15,1.0610441e-09,2.1904512e-08
7389,6,6,6.9222284e-12,1.7251908e-15,4.0611703e-13,5.694786e-16,8.321355e-09,1.5327573e-12,1.0,4.95597e-16,1.6055118e-14,1.9092824e-17
7390,7,7,3.0228455e-07,1.1510454e-06,3.197373e-06,4.9284967e-07,6.8290905e-07,2.4804423e-09,1.8723872e-08,0.9999771,3.6539003e-08,1.6987184e-05
7391,4,4,1.3763234e-09,2.0366375e-08,3.1214564e-09,1.1095934e-10,0.99999857,5.886743e-07,2.5979375e-08,2.3198519e-08,3.075451e-08,8.3718817e-07
7392,7,7,2.94752e-07,2.272023e-06,3.0202068e-06,6.042291e-07,1.0088909e-06,1.0230146e-07,2.6395442e-08,0.9999912,9.030673e-08,1.4118375e-06
7393,5,5,8.350525e-18,7.026655e-15,1.0645792e-16,3.4161654e-09,3.7535835e-17,1.0,2.7708697e-15,2.0540496e-17,5.6757884e-12,3.272809e-10
7394,4,4,1.4511361e-05,1.6832255e-05,1.0967976e-07,1.8242682e-09,0.9998003,8.787199e-05,3.5902063e-05,1.204916e-07,4.2811622e-05,1.5100477e-06
7395,1,1,2.3701308e-08,0.9999999,2.1662e-10,4.0409833e-15,4.2098748e-08,2.4919105e-11,5.7339855e-10,2.345726e-10,8.4465995e-08,3.1079104e-12
7396,3,3,1.1773579e-15,1.1761656e-12,6.5753135e-14,1.0,8.687019e-17,1.6836875e-08,8.153507e-18,2.7892922e-14,9.01353e-11,4.286935e-08
7397,5,5,6.506724e-17,5.223998e-15,2.5843088e-17,9.778185e-10,2.5073898e-16,1.0,1.1748103e-14,8.4703255e-17,1.0246458e-12,1.1437178e-09
7398,3,3,4.830453e-14,1.6980095e-12,1.698831e-10,1.0,1.2291721e-15,2.8199158e-11,1.757164e-16,4.3355768e-14,4.69465e-10,3.4062173e-09
7399,1,1,2.2063782e-09,0.9999999,1.1118277e-10,6.715609e-14,5.074447e-08,5.1057884e-11,9.718351e-10,4.1041132e-10,1.12794424e-07,8.609103e-12
7400,2,2,6.092058e-11,5.00585e-11,1.0,1.4472756e-10,1.1063437e-08,8.546947e-12,6.583277e-12,4.4590542e-10,8.513983e-12,9.2468574e-14
7401,3,3,3.588009e-11,1.2124988e-09,6.371536e-08,0.9999999,2.4858221e-13,3.3409925e-08,1.313403e-14,9.420956e-12,6.869401e-10,4.2666144e-08
7402,4,4,2.154526e-07,4.1787014e-05,2.4499363e-07,1.1132544e-09,0.88385457,5.050863e-06,2.8023186e-07,5.0137313e-08,0.11607842,1.937967e-05
7403,5,5,4.2034654e-15,2.804693e-11,3.93051e-14,1.1054346e-08,3.9667735e-14,1.0,1.453152e-12,9.505378e-15,5.678057e-10,2.8559482e-08
7404,6,6,7.248769e-08,5.8119863e-12,1.2256113e-09,3.9532227e-12,1.1646499e-06,5.7067933e-09,0.9999988,5.9624692e-12,6.213477e-10,3.566354e-12
7405,1,1,1.2164379e-08,0.99999857,2.478728e-12,9.262249e-15,4.9961212e-08,4.519197e-10,4.2323758e-10,9.148809e-11,1.4888611e-06,3.3486983e-10
7406,2,2,2.6669671e-08,4.611293e-10,0.99999654,2.6807472e-06,7.645052e-10,4.970014e-11,1.1990625e-11,4.4399332e-07,3.736724e-07,2.1235658e-10
7407,3,3,5.431605e-12,3.944207e-09,1.4390571e-07,0.99999905,3.7459367e-12,5.896484e-07,1.8640654e-15,9.664626e-10,4.0759982e-12,2.6141217e-07
7408,4,4,1.3451181e-08,1.0149592e-08,2.4787505e-08,6.861826e-12,0.9999962,1.365527e-06,3.4740847e-07,2.2336772e-09,2.1881324e-06,4.4552055e-09
7409,6,6,7.8935686e-10,4.4308554e-14,1.7397502e-11,1.0039532e-13,3.207685e-09,2.444151e-11,1.0,9.966872e-15,3.6400105e-11,2.6225061e-15
7410,0,0,0.99999833,6.6315745e-11,2.938131e-07,5.1071564e-10,5.704622e-10,2.7280607e-09,1.2987709e-06,9.170182e-09,1.6953865e-07,4.482884e-09
7411,1,1,5.447105e-10,1.0,4.8286522e-12,4.6143702e-14,2.8102447e-08,5.2098895e-11,1.1303731e-10,1.26697e-10,4.87022e-08,1.6498507e-11
7412,2,2,4.9757126e-11,2.9266918e-13,1.0,1.161294e-10,1.4658139e-10,2.0643668e-14,9.391202e-14,6.211715e-11,4.1350126e-12,4.2104627e-15
7413,4,4,1.0924956e-07,1.0561856e-08,1.2699951e-08,4.2589374e-12,0.99999774,4.12359e-07,8.0086437e-07,1.2947557e-10,9.998545e-07,8.8321156e-10
7414,5,5,5.639772e-14,5.1413483e-12,9.167913e-15,5.11825e-11,3.0936662e-14,1.0,5.302347e-12,2.5473714e-12,2.2511444e-09,9.500748e-13
7415,6,6,1.7954792e-11,3.3046878e-17,2.1420904e-14,2.0349973e-16,2.0974951e-11,1.3685748e-12,1.0,5.642517e-17,2.4279466e-13,1.0762656e-16
7416,7,7,3.531988e-09,1.0212489e-08,2.655617e-07,8.362887e-08,3.3178203e-08,1.0055851e-11,9.820359e-12,0.999998,1.7248628e-10,1.6542805e-06
7417,8,8,1.782456e-10,9.383396e-10,1.2218547e-09,1.2920777e-09,9.2411634e-10,8.465595e-09,4.649384e-09,1.9804356e-12,1.0,1.8751956e-09
7418,1,1,4.687645e-09,0.99999964,9.153064e-10,1.7923563e-13,7.037286e-08,3.815485e-10,8.314511e-10,6.3765646e-09,2.3632452e-07,8.68272e-11
